,cbsa,year,city,murder
1834,16974,1965,"Aurora,IL-Chicago,IL",2320.0
1835,16974,1966,"Aurora,IL-Chicago,IL",2720.0
1836,16974,1967,"Aurora,IL-Chicago,IL",2820.0
1837,16974,1968,"Aurora,IL-Chicago,IL",4220.0
1838,16974,1969,"Aurora,IL-Chicago,IL",4480.0
1839,16974,1970,"Aurora,IL-Chicago,IL",5020.0
1840,16974,1971,"Aurora,IL-Chicago,IL",3660.0
1841,16974,1972,"Aurora,IL-Chicago,IL",3660.0
1842,16974,1973,"Aurora,IL-Chicago,IL",6980.0
1843,16974,1974,"Aurora,IL-Chicago,IL",6520.0
1844,16974,1975,"Aurora,IL-Chicago,IL",6660.0
1845,16974,1976,"Aurora,IL-Chicago,IL",6920.0
1846,16974,1977,"Aurora,IL-Chicago,IL",6240.0
1847,16974,1978,"Aurora,IL-Chicago,IL",7500.0
1848,16974,1979,"Aurora,IL-Chicago,IL",8380.0
1849,16974,1980,"Aurora,IL-Chicago,IL",9680.0
1850,16974,1981,"Aurora,IL-Chicago,IL",9060.0
1851,16974,1982,"Aurora,IL-Chicago,IL",8940.0
1852,16974,1983,"Aurora,IL-Chicago,IL",5500.0
1853,16974,1984,"Aurora,IL-Chicago,IL",7240.0
1854,16974,1985,"Aurora,IL-Chicago,IL",6700.0
1855,16974,1986,"Aurora,IL-Chicago,IL",7720.0
1856,16974,1987,"Aurora,IL-Chicago,IL",7360.0
1857,16974,1988,"Aurora,IL-Chicago,IL",8300.0
1858,16974,1989,"Aurora,IL-Chicago,IL",7740.0
1859,16974,1990,"Aurora,IL-Chicago,IL",9860.0
1860,16974,1991,"Aurora,IL-Chicago,IL",10960.0
1861,16974,1992,"Aurora,IL-Chicago,IL",8660.0
1862,16974,1993,"Aurora,IL-Chicago,IL",7460.0
1863,16974,1994,"Aurora,IL-Chicago,IL",6920.0
1864,16974,1995,"Aurora,IL-Chicago,IL",6260.0
1865,16974,1996,"Aurora,IL-Chicago,IL",5140.0
1866,16974,1997,"Aurora,IL-Chicago,IL",5200.0
1867,16974,1998,"Aurora,IL-Chicago,IL",5040.0
1868,16974,1999,"Aurora,IL-Chicago,IL",4600.0
1869,16974,2000,"Aurora,IL-Chicago,IL",5400.0
1870,16974,2001,"Aurora,IL-Chicago,IL",5680.0
1871,16974,2002,"Aurora,IL-Chicago,IL",5340.0
1872,16974,2003,"Aurora,IL-Chicago,IL",5500.0
1873,16974,2004,"Aurora,IL-Chicago,IL",6020.0
1874,16974,2005,"Aurora,IL-Chicago,IL",5260.0
1875,16974,2006,"Aurora,IL-Chicago,IL",4820.0
1876,16974,2007,"Aurora,IL-Chicago,IL",4760.0
1877,16974,2008,"Aurora,IL-Chicago,IL",4740.0
1878,16974,2009,"Aurora,IL-Chicago,IL",4380.0
1879,16974,2010,"Aurora,IL-Chicago,IL",3960.0
