,cbsa,year,murder,city
1897,33340,1984,9.0,"Milwaukee,WI"
1898,33340,1985,9.0,"Milwaukee,WI"
1899,33340,1986,7.0,"Milwaukee,WI"
1900,33340,1987,9.0,"Milwaukee,WI"
1901,33340,1988,11.0,"Milwaukee,WI"
1902,33340,1989,14.0,"Milwaukee,WI"
1903,33340,1990,7.0,"Milwaukee,WI"
1904,33340,1991,4.0,"Milwaukee,WI"
1905,33340,1992,7.0,"Milwaukee,WI"
1906,33340,1993,4.0,"Milwaukee,WI"
1907,33340,1994,7.0,"Milwaukee,WI"
1908,33340,1995,11.0,"Milwaukee,WI"
1909,33340,1996,7.0,"Milwaukee,WI"
1910,33340,1997,6.0,"Milwaukee,WI"
1911,33340,1998,7.0,"Milwaukee,WI"
1912,33340,1999,7.0,"Milwaukee,WI"
1913,33340,2000,9.0,"Milwaukee,WI"
1914,33340,2001,7.0,"Milwaukee,WI"
1915,33340,2002,9.0,"Milwaukee,WI"
1916,33340,2003,12.0,"Milwaukee,WI"
1917,33340,2004,5.0,"Milwaukee,WI"
1918,33340,2005,8.0,"Milwaukee,WI"
1919,33340,2006,10.0,"Milwaukee,WI"
1920,33340,2007,12.0,"Milwaukee,WI"
1921,33340,2008,6.0,"Milwaukee,WI"
1922,33340,2009,10.0,"Milwaukee,WI"
1923,33340,2010,6.0,"Milwaukee,WI"
1924,33340,2011,4.0,"Milwaukee,WI"
1925,33340,2012,6.0,"Milwaukee,WI"
1926,33340,2013,6.0,"Milwaukee,WI"
1927,33340,2014,6.0,"Milwaukee,WI"
1928,33460,1960,44.0,"SaintPaul,MN-Minneapolis,MN"
1929,33460,1961,38.0,"SaintPaul,MN-Minneapolis,MN"
1930,33460,1962,26.0,"SaintPaul,MN-Minneapolis,MN"
1931,33460,1963,40.0,"SaintPaul,MN-Minneapolis,MN"
1932,33460,1964,32.0,"SaintPaul,MN-Minneapolis,MN"
1933,33460,1965,34.0,"SaintPaul,MN-Minneapolis,MN"
1934,33460,1966,58.0,"SaintPaul,MN-Minneapolis,MN"
1935,33460,1967,44.0,"SaintPaul,MN-Minneapolis,MN"
1936,33460,1968,86.0,"SaintPaul,MN-Minneapolis,MN"
1937,33460,1969,100.0,"SaintPaul,MN-Minneapolis,MN"
1938,33460,1970,118.0,"SaintPaul,MN-Minneapolis,MN"
1939,33460,1971,114.0,"SaintPaul,MN-Minneapolis,MN"
1940,33460,1972,112.0,"SaintPaul,MN-Minneapolis,MN"
1941,33460,1973,88.0,"SaintPaul,MN-Minneapolis,MN"
1942,33460,1974,122.0,"SaintPaul,MN-Minneapolis,MN"
1943,33460,1975,104.0,"SaintPaul,MN-Minneapolis,MN"
1944,33460,1976,94.0,"SaintPaul,MN-Minneapolis,MN"
1945,33460,1977,142.0,"SaintPaul,MN-Minneapolis,MN"
1946,33460,1978,130.0,"SaintPaul,MN-Minneapolis,MN"
1947,33460,1979,150.0,"SaintPaul,MN-Minneapolis,MN"
1948,33460,1980,130.0,"SaintPaul,MN-Minneapolis,MN"
1949,33460,1981,152.0,"SaintPaul,MN-Minneapolis,MN"
1950,33460,1982,142.0,"SaintPaul,MN-Minneapolis,MN"
1951,33460,1983,126.0,"SaintPaul,MN-Minneapolis,MN"
1952,33460,1984,120.0,"SaintPaul,MN-Minneapolis,MN"
1953,33460,1985,160.0,"SaintPaul,MN-Minneapolis,MN"
1954,33460,1986,180.0,"SaintPaul,MN-Minneapolis,MN"
1955,33460,1987,196.0,"SaintPaul,MN-Minneapolis,MN"
1956,33460,1988,148.0,"SaintPaul,MN-Minneapolis,MN"
1957,33460,1989,198.0,"SaintPaul,MN-Minneapolis,MN"
1958,33460,1990,218.0,"SaintPaul,MN-Minneapolis,MN"
1959,33460,1991,252.0,"SaintPaul,MN-Minneapolis,MN"
1960,33460,1992,224.0,"SaintPaul,MN-Minneapolis,MN"
1961,33460,1993,234.0,"SaintPaul,MN-Minneapolis,MN"
1962,33460,1994,206.0,"SaintPaul,MN-Minneapolis,MN"
1963,33460,1995,174.0,"SaintPaul,MN-Minneapolis,MN"
1964,33460,1996,200.0,"SaintPaul,MN-Minneapolis,MN"
1965,33460,1997,150.0,"SaintPaul,MN-Minneapolis,MN"
1966,33460,1998,164.0,"SaintPaul,MN-Minneapolis,MN"
1967,33460,1999,112.0,"SaintPaul,MN-Minneapolis,MN"
1968,33460,2000,130.0,"SaintPaul,MN-Minneapolis,MN"
1969,33460,2001,136.0,"SaintPaul,MN-Minneapolis,MN"
1970,33460,2002,128.0,"SaintPaul,MN-Minneapolis,MN"
1971,33460,2003,366.0,"SaintPaul,MN-Minneapolis,MN"
1972,33460,2004,280.0,"SaintPaul,MN-Minneapolis,MN"
1973,33460,2005,304.0,"SaintPaul,MN-Minneapolis,MN"
1974,33460,2006,294.0,"SaintPaul,MN-Minneapolis,MN"
1975,33460,2007,344.0,"SaintPaul,MN-Minneapolis,MN"
1976,33460,2008,332.0,"SaintPaul,MN-Minneapolis,MN"
1977,33460,2009,336.0,"SaintPaul,MN-Minneapolis,MN"
1978,33460,2010,346.0,"SaintPaul,MN-Minneapolis,MN"
1979,33460,2011,276.0,"SaintPaul,MN-Minneapolis,MN"
1980,33460,2012,152.0,"SaintPaul,MN-Minneapolis,MN"
1981,33460,2013,152.0,"SaintPaul,MN-Minneapolis,MN"
1982,33460,2014,162.0,"SaintPaul,MN-Minneapolis,MN"
1983,33860,1960,75.0,"Montgomery,AL"
1984,33860,1961,77.0,"Montgomery,AL"
1985,33860,1962,62.0,"Montgomery,AL"
1986,33860,1963,71.0,"Montgomery,AL"
1987,33860,1964,79.0,"Montgomery,AL"
1988,33860,1965,89.0,"Montgomery,AL"
1989,33860,1966,83.0,"Montgomery,AL"
1990,33860,1967,92.0,"Montgomery,AL"
1991,33860,1968,110.0,"Montgomery,AL"
1992,33860,1969,127.0,"Montgomery,AL"
1993,33860,1970,94.0,"Montgomery,AL"
1994,33860,1971,90.0,"Montgomery,AL"
1995,33860,1972,119.0,"Montgomery,AL"
1996,33860,1973,100.0,"Montgomery,AL"
1997,33860,1974,130.0,"Montgomery,AL"
1998,33860,2003,5.0,"Montgomery,AL"
1999,33860,2004,2.0,"Montgomery,AL"
2000,33860,2005,3.0,"Montgomery,AL"
2001,33860,2006,4.0,"Montgomery,AL"
2002,33860,2007,4.0,"Montgomery,AL"
2003,33860,2008,4.0,"Montgomery,AL"
2004,33860,2009,3.0,"Montgomery,AL"
2005,33860,2010,4.0,"Montgomery,AL"
2006,33860,2011,6.0,"Montgomery,AL"
2007,33860,2012,1.0,"Montgomery,AL"
2008,33860,2013,4.0,"Montgomery,AL"
2009,33860,2014,3.0,"Montgomery,AL"
2010,34980,1960,39.0,"Nashville,TN"
2011,34980,1961,56.0,"Nashville,TN"
2012,34980,1962,56.0,"Nashville,TN"
2013,34980,1963,56.0,"Nashville,TN"
2014,34980,1964,62.0,"Nashville,TN"
2015,34980,1965,59.0,"Nashville,TN"
2016,34980,1966,75.0,"Nashville,TN"
2017,34980,1967,97.0,"Nashville,TN"
2018,34980,1968,77.0,"Nashville,TN"
2019,34980,1969,110.0,"Nashville,TN"
2020,34980,1970,97.0,"Nashville,TN"
2021,34980,1971,142.0,"Nashville,TN"
2022,34980,1972,121.0,"Nashville,TN"
2023,34980,1973,116.0,"Nashville,TN"
2024,34980,1974,123.0,"Nashville,TN"
2025,34980,1975,108.0,"Nashville,TN"
2026,34980,1976,113.0,"Nashville,TN"
2027,34980,1977,109.0,"Nashville,TN"
2028,34980,1978,130.0,"Nashville,TN"
2029,34980,1979,110.0,"Nashville,TN"
2030,34980,1980,109.0,"Nashville,TN"
2031,34980,1981,96.0,"Nashville,TN"
2032,34980,1982,98.0,"Nashville,TN"
2033,34980,1983,56.0,"Nashville,TN"
2034,34980,1984,90.0,"Nashville,TN"
2035,34980,1985,104.0,"Nashville,TN"
2036,34980,1986,120.0,"Nashville,TN"
2037,34980,1987,123.0,"Nashville,TN"
2038,34980,1988,95.0,"Nashville,TN"
2039,34980,1989,115.0,"Nashville,TN"
2040,34980,1990,105.0,"Nashville,TN"
2041,34980,1991,130.0,"Nashville,TN"
2042,34980,1992,111.0,"Nashville,TN"
2043,34980,1993,112.0,"Nashville,TN"
2044,34980,1994,100.0,"Nashville,TN"
2045,34980,1995,114.0,"Nashville,TN"
2046,34980,1996,88.0,"Nashville,TN"
2047,34980,1997,47.0,"Nashville,TN"
2048,34980,1998,47.0,"Nashville,TN"
2049,34980,1999,70.0,"Nashville,TN"
2050,34980,2000,65.0,"Nashville,TN"
2051,34980,2001,97.0,"Nashville,TN"
2052,34980,2002,121.0,"Nashville,TN"
2053,34980,2003,106.0,"Nashville,TN"
2054,34980,2004,101.0,"Nashville,TN"
2055,34980,2005,121.0,"Nashville,TN"
2056,34980,2006,129.0,"Nashville,TN"
2057,34980,2007,103.0,"Nashville,TN"
2058,34980,2008,120.0,"Nashville,TN"
2059,34980,2009,99.0,"Nashville,TN"
2060,34980,2010,83.0,"Nashville,TN"
2061,34980,2011,110.0,"Nashville,TN"
2062,34980,2012,83.0,"Nashville,TN"
2063,34980,2013,108.0,"Nashville,TN"
2064,34980,2014,93.0,"Nashville,TN"
2065,35084,1960,6.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2066,35084,1961,15.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2067,35084,1962,27.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2068,35084,1963,15.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2069,35084,1964,81.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2070,35084,1965,36.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2071,35084,1966,60.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2072,35084,1967,72.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2073,35084,1968,54.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2074,35084,1969,69.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2075,35084,1970,87.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2076,35084,1971,117.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2077,35084,1972,96.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2078,35084,1973,114.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2079,35084,1974,183.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2080,35084,1975,132.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2081,35084,1976,114.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2082,35084,1977,159.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2083,35084,1978,111.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2084,35084,1979,123.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2085,35084,1980,99.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2086,35084,1981,171.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2087,35084,1982,162.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2088,35084,1983,108.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2089,35084,1984,171.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2090,35084,1985,165.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2091,35084,1986,204.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2092,35084,1987,195.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2093,35084,1988,213.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2094,35084,1989,153.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2095,35084,1990,156.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2096,35084,1991,228.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2097,35084,1992,204.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2098,35084,1993,186.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2099,35084,1994,219.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2100,35084,1995,234.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2101,35084,1996,135.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2102,35084,1997,204.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2103,35084,1998,195.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2104,35084,1999,177.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2105,35084,2000,117.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2106,35084,2001,153.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2107,35084,2002,165.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2108,35084,2003,117.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2109,35084,2004,150.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2110,35084,2005,174.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2111,35084,2006,189.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2112,35084,2007,237.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2113,35084,2008,147.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2114,35084,2009,132.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2115,35084,2010,153.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2116,35084,2011,150.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2117,35084,2012,138.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2118,35084,2013,105.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2119,35084,2014,81.0,"Paterson,NJ-JerseyCity,NJ-Newark,NJ"
2120,35300,1960,12.0,"NewHaven,CT"
2121,35300,1961,4.0,"NewHaven,CT"
2122,35300,1962,16.0,"NewHaven,CT"
2123,35300,1963,16.0,"NewHaven,CT"
2124,35300,1964,13.0,"NewHaven,CT"
2125,35300,1965,19.0,"NewHaven,CT"
2126,35300,1966,27.0,"NewHaven,CT"
2127,35300,1967,24.0,"NewHaven,CT"
2128,35300,1968,27.0,"NewHaven,CT"
2129,35300,1969,38.0,"NewHaven,CT"
2130,35300,1970,33.0,"NewHaven,CT"
2131,35300,1971,48.0,"NewHaven,CT"
2132,35300,1972,39.0,"NewHaven,CT"
2133,35300,1973,35.0,"NewHaven,CT"
2134,35300,1974,57.0,"NewHaven,CT"
2135,35300,1975,50.0,"NewHaven,CT"
2136,35300,1976,31.0,"NewHaven,CT"
2137,35300,1977,37.0,"NewHaven,CT"
2138,35300,1978,26.0,"NewHaven,CT"
2139,35300,1979,27.0,"NewHaven,CT"
2140,35300,1980,31.0,"NewHaven,CT"
2141,35300,1981,38.0,"NewHaven,CT"
2142,35300,1982,22.0,"NewHaven,CT"
2143,35300,1983,21.0,"NewHaven,CT"
2144,35300,1984,22.0,"NewHaven,CT"
2145,35300,1985,24.0,"NewHaven,CT"
2146,35300,1986,28.0,"NewHaven,CT"
2147,35300,1987,27.0,"NewHaven,CT"
2148,35300,1988,37.0,"NewHaven,CT"
2149,35300,1989,22.0,"NewHaven,CT"
2150,35300,1990,24.0,"NewHaven,CT"
2151,35300,1991,44.0,"NewHaven,CT"
2152,35300,1992,27.0,"NewHaven,CT"
2153,35300,1993,21.0,"NewHaven,CT"
2154,35300,1994,32.0,"NewHaven,CT"
2155,35300,1995,22.0,"NewHaven,CT"
2156,35300,1996,20.0,"NewHaven,CT"
2157,35300,1997,4.0,"NewHaven,CT"
2158,35300,1998,1.0,"NewHaven,CT"
2159,35300,1999,13.0,"NewHaven,CT"
2160,35300,2000,9.0,"NewHaven,CT"
2161,35300,2001,17.0,"NewHaven,CT"
2162,35300,2002,21.0,"NewHaven,CT"
2163,35300,2003,18.0,"NewHaven,CT"
2164,35300,2004,25.0,"NewHaven,CT"
2165,35300,2005,40.0,"NewHaven,CT"
2166,35300,2006,32.0,"NewHaven,CT"
2167,35300,2007,23.0,"NewHaven,CT"
2168,35300,2008,22.0,"NewHaven,CT"
2169,35300,2009,27.0,"NewHaven,CT"
2170,35300,2010,27.0,"NewHaven,CT"
2171,35300,2011,32.0,"NewHaven,CT"
2172,35300,2012,27.0,"NewHaven,CT"
2173,35300,2013,35.0,"NewHaven,CT"
2174,35300,2014,33.0,"NewHaven,CT"
2175,35380,1960,13.0,"NewOrleans,LA"
2176,35380,1961,19.0,"NewOrleans,LA"
2177,35380,1962,18.0,"NewOrleans,LA"
2178,35380,1963,23.0,"NewOrleans,LA"
2179,35380,1964,25.0,"NewOrleans,LA"
2180,35380,1965,22.0,"NewOrleans,LA"
2181,35380,1966,23.0,"NewOrleans,LA"
2182,35380,1967,31.0,"NewOrleans,LA"
2183,35380,1968,30.0,"NewOrleans,LA"
2184,35380,1969,18.0,"NewOrleans,LA"
2185,35380,1970,32.0,"NewOrleans,LA"
2186,35380,1971,48.0,"NewOrleans,LA"
2187,35380,1972,42.0,"NewOrleans,LA"
2188,35380,1973,40.0,"NewOrleans,LA"
2189,35380,1974,49.0,"NewOrleans,LA"
2190,35380,1975,45.0,"NewOrleans,LA"
2191,35380,1976,45.0,"NewOrleans,LA"
2192,35380,1977,54.0,"NewOrleans,LA"
2193,35380,1978,53.0,"NewOrleans,LA"
2194,35380,1979,50.0,"NewOrleans,LA"
2195,35380,1980,49.0,"NewOrleans,LA"
2196,35380,1981,63.0,"NewOrleans,LA"
2197,35380,1982,52.0,"NewOrleans,LA"
2198,35380,1983,50.0,"NewOrleans,LA"
2199,35380,1984,49.0,"NewOrleans,LA"
2200,35380,1985,50.0,"NewOrleans,LA"
2201,35380,1986,51.0,"NewOrleans,LA"
2202,35380,1987,52.0,"NewOrleans,LA"
2203,35380,1988,47.0,"NewOrleans,LA"
2204,35380,1989,58.0,"NewOrleans,LA"
2205,35380,1990,45.0,"NewOrleans,LA"
2206,35380,1991,41.0,"NewOrleans,LA"
2207,35380,1992,66.0,"NewOrleans,LA"
2208,35380,1993,52.0,"NewOrleans,LA"
2209,35380,1994,48.0,"NewOrleans,LA"
2210,35380,1995,53.0,"NewOrleans,LA"
2211,35380,1996,37.0,"NewOrleans,LA"
2212,35380,1997,42.0,"NewOrleans,LA"
2213,35380,1998,41.0,"NewOrleans,LA"
2214,35380,1999,32.0,"NewOrleans,LA"
2215,35380,2000,28.0,"NewOrleans,LA"
2216,35380,2001,29.0,"NewOrleans,LA"
2217,35380,2002,35.0,"NewOrleans,LA"
2218,35380,2003,40.0,"NewOrleans,LA"
2219,35380,2004,33.0,"NewOrleans,LA"
2220,35380,2005,51.0,"NewOrleans,LA"
2221,35380,2006,34.0,"NewOrleans,LA"
2222,35380,2007,52.0,"NewOrleans,LA"
2223,35380,2008,25.0,"NewOrleans,LA"
2224,35380,2009,36.0,"NewOrleans,LA"
2225,35380,2010,36.0,"NewOrleans,LA"
2226,35380,2011,37.0,"NewOrleans,LA"
2227,35380,2012,32.0,"NewOrleans,LA"
2228,35380,2013,39.0,"NewOrleans,LA"
2229,35380,2014,36.0,"NewOrleans,LA"
2230,35644,1960,22.0,"NewYorkCity,NY"
2231,35644,1961,29.0,"NewYorkCity,NY"
2232,35644,1962,22.0,"NewYorkCity,NY"
2233,35644,1963,23.0,"NewYorkCity,NY"
2234,35644,1964,21.0,"NewYorkCity,NY"
2235,35644,1965,24.0,"NewYorkCity,NY"
2236,35644,1966,29.0,"NewYorkCity,NY"
2237,35644,1967,33.0,"NewYorkCity,NY"
2238,35644,1968,28.0,"NewYorkCity,NY"
2239,35644,1969,19.0,"NewYorkCity,NY"
2240,35644,1970,31.0,"NewYorkCity,NY"
2241,35644,1971,45.0,"NewYorkCity,NY"
2242,35644,1972,42.0,"NewYorkCity,NY"
2243,35644,1973,42.0,"NewYorkCity,NY"
2244,35644,1974,61.0,"NewYorkCity,NY"
2245,35644,1975,55.0,"NewYorkCity,NY"
2246,35644,1976,47.0,"NewYorkCity,NY"
2247,35644,1977,60.0,"NewYorkCity,NY"
2248,35644,1978,65.0,"NewYorkCity,NY"
2249,35644,1979,55.0,"NewYorkCity,NY"
2250,35644,1980,62.0,"NewYorkCity,NY"
2251,35644,1981,63.0,"NewYorkCity,NY"
2252,35644,1982,66.0,"NewYorkCity,NY"
2253,35644,1983,86.0,"NewYorkCity,NY"
2254,35644,1984,71.0,"NewYorkCity,NY"
2255,35644,1985,65.0,"NewYorkCity,NY"
2256,35644,1986,79.0,"NewYorkCity,NY"
2257,35644,1987,69.0,"NewYorkCity,NY"
2258,35644,1988,83.0,"NewYorkCity,NY"
2259,35644,1989,100.0,"NewYorkCity,NY"
2260,35644,1990,90.0,"NewYorkCity,NY"
2261,35644,1991,90.0,"NewYorkCity,NY"
2262,35644,1992,82.0,"NewYorkCity,NY"
2263,35644,1993,73.0,"NewYorkCity,NY"
2264,35644,1994,56.0,"NewYorkCity,NY"
2265,35644,1995,53.0,"NewYorkCity,NY"
2266,35644,1996,46.0,"NewYorkCity,NY"
2267,35644,1997,44.0,"NewYorkCity,NY"
2268,35644,1998,46.0,"NewYorkCity,NY"
2269,35644,1999,33.0,"NewYorkCity,NY"
2270,35644,2000,36.0,"NewYorkCity,NY"
2271,35644,2001,33.0,"NewYorkCity,NY"
2272,35644,2002,30.0,"NewYorkCity,NY"
2273,35644,2003,35.0,"NewYorkCity,NY"
2274,35644,2004,24.0,"NewYorkCity,NY"
2275,35644,2005,43.0,"NewYorkCity,NY"
2276,35644,2006,30.0,"NewYorkCity,NY"
2277,35644,2007,45.0,"NewYorkCity,NY"
2278,35644,2008,31.0,"NewYorkCity,NY"
2279,35644,2009,27.0,"NewYorkCity,NY"
2280,35644,2010,32.0,"NewYorkCity,NY"
2281,35644,2011,34.0,"NewYorkCity,NY"
2282,35644,2012,37.0,"NewYorkCity,NY"
2283,35644,2013,41.0,"NewYorkCity,NY"
2284,35644,2014,38.0,"NewYorkCity,NY"
2285,36420,1960,15.0,"OklahomaCity,OK"
2286,36420,1961,20.0,"OklahomaCity,OK"
2287,36420,1962,20.0,"OklahomaCity,OK"
2288,36420,1963,23.0,"OklahomaCity,OK"
2289,36420,1964,21.0,"OklahomaCity,OK"
2290,36420,1965,27.0,"OklahomaCity,OK"
2291,36420,1966,30.0,"OklahomaCity,OK"
2292,36420,1967,36.0,"OklahomaCity,OK"
2293,36420,1968,33.0,"OklahomaCity,OK"
2294,36420,1969,29.0,"OklahomaCity,OK"
2295,36420,1970,40.0,"OklahomaCity,OK"
2296,36420,1971,54.0,"OklahomaCity,OK"
2297,36420,1972,48.0,"OklahomaCity,OK"
2298,36420,1973,54.0,"OklahomaCity,OK"
2299,36420,1974,70.0,"OklahomaCity,OK"
2300,36420,1975,56.0,"OklahomaCity,OK"
2301,36420,1976,42.0,"OklahomaCity,OK"
2302,36420,1977,64.0,"OklahomaCity,OK"
2303,36420,1978,66.0,"OklahomaCity,OK"
2304,36420,1979,58.0,"OklahomaCity,OK"
2305,36420,1980,54.0,"OklahomaCity,OK"
2306,36420,1981,73.0,"OklahomaCity,OK"
2307,36420,1982,74.0,"OklahomaCity,OK"
2308,36420,1983,64.0,"OklahomaCity,OK"
2309,36420,1984,56.0,"OklahomaCity,OK"
2310,36420,1985,62.0,"OklahomaCity,OK"
2311,36420,1986,78.0,"OklahomaCity,OK"
2312,36420,1987,72.0,"OklahomaCity,OK"
2313,36420,1988,59.0,"OklahomaCity,OK"
2314,36420,1989,75.0,"OklahomaCity,OK"
2315,36420,1990,60.0,"OklahomaCity,OK"
2316,36420,1991,69.0,"OklahomaCity,OK"
2317,36420,1992,77.0,"OklahomaCity,OK"
2318,36420,1993,55.0,"OklahomaCity,OK"
2319,36420,1994,61.0,"OklahomaCity,OK"
2320,36420,1995,66.0,"OklahomaCity,OK"
2321,36420,1996,43.0,"OklahomaCity,OK"
2322,36420,1997,59.0,"OklahomaCity,OK"
2323,36420,1998,50.0,"OklahomaCity,OK"
2324,36420,1999,47.0,"OklahomaCity,OK"
2325,36420,2000,44.0,"OklahomaCity,OK"
2326,36420,2001,50.0,"OklahomaCity,OK"
2327,36420,2002,38.0,"OklahomaCity,OK"
2328,36420,2003,40.0,"OklahomaCity,OK"
2329,36420,2004,47.0,"OklahomaCity,OK"
2330,36420,2005,63.0,"OklahomaCity,OK"
2331,36420,2006,52.0,"OklahomaCity,OK"
2332,36420,2007,69.0,"OklahomaCity,OK"
2333,36420,2008,43.0,"OklahomaCity,OK"
2334,36420,2009,51.0,"OklahomaCity,OK"
2335,36420,2010,51.0,"OklahomaCity,OK"
2336,36420,2011,53.0,"OklahomaCity,OK"
2337,36420,2012,58.0,"OklahomaCity,OK"
2338,36420,2013,60.0,"OklahomaCity,OK"
2339,36420,2014,56.0,"OklahomaCity,OK"
2340,36540,1960,7.0,"Omaha,NE"
2341,36540,1961,7.0,"Omaha,NE"
2342,36540,1962,6.0,"Omaha,NE"
2343,36540,1963,2.0,"Omaha,NE"
2344,36540,1964,8.0,"Omaha,NE"
2345,36540,1965,6.0,"Omaha,NE"
2346,36540,1966,0.0,"Omaha,NE"
2347,36540,1967,11.0,"Omaha,NE"
2348,36540,1968,15.0,"Omaha,NE"
2349,36540,1969,16.0,"Omaha,NE"
2350,36540,1970,9.0,"Omaha,NE"
2351,36540,1971,26.0,"Omaha,NE"
2352,36540,1972,26.0,"Omaha,NE"
2353,36540,1973,43.0,"Omaha,NE"
2354,36540,1974,41.0,"Omaha,NE"
2355,36540,1975,38.0,"Omaha,NE"
2356,36540,1976,24.0,"Omaha,NE"
2357,36540,1977,40.0,"Omaha,NE"
2358,36540,1978,38.0,"Omaha,NE"
2359,36540,1979,36.0,"Omaha,NE"
2360,36540,1980,41.0,"Omaha,NE"
2361,36540,1981,66.0,"Omaha,NE"
2362,36540,1982,63.0,"Omaha,NE"
2363,36540,1983,43.0,"Omaha,NE"
2364,36540,1984,52.0,"Omaha,NE"
2365,36540,1985,38.0,"Omaha,NE"
2366,36540,1986,56.0,"Omaha,NE"
2367,36540,1987,45.0,"Omaha,NE"
2368,36540,1988,26.0,"Omaha,NE"
2369,36540,1989,43.0,"Omaha,NE"
2370,36540,1990,40.0,"Omaha,NE"
2371,36540,1991,47.0,"Omaha,NE"
2372,36540,1992,41.0,"Omaha,NE"
2373,36540,1993,51.0,"Omaha,NE"
2374,36540,1994,40.0,"Omaha,NE"
2375,36540,1995,46.0,"Omaha,NE"
2376,36540,1996,32.0,"Omaha,NE"
2377,36540,1997,37.0,"Omaha,NE"
2378,36540,1998,39.0,"Omaha,NE"
2379,36540,1999,30.0,"Omaha,NE"
2380,36540,2000,34.0,"Omaha,NE"
2381,36540,2001,33.0,"Omaha,NE"
2382,36540,2002,34.0,"Omaha,NE"
2383,36540,2003,64.0,"Omaha,NE"
2384,36540,2004,60.0,"Omaha,NE"
2385,36540,2005,64.0,"Omaha,NE"
2386,36540,2006,95.0,"Omaha,NE"
2387,36540,2007,77.0,"Omaha,NE"
2388,36540,2008,88.0,"Omaha,NE"
2389,36540,2009,74.0,"Omaha,NE"
2390,36540,2010,63.0,"Omaha,NE"
2391,36540,2011,41.0,"Omaha,NE"
2392,36540,2012,90.0,"Omaha,NE"
2393,36540,2013,48.0,"Omaha,NE"
2394,36540,2014,71.0,"Omaha,NE"
2395,37964,1960,75.0,"Philadelphia,PA"
2396,37964,1961,77.0,"Philadelphia,PA"
2397,37964,1962,62.0,"Philadelphia,PA"
2398,37964,1963,71.0,"Philadelphia,PA"
2399,37964,1964,79.0,"Philadelphia,PA"
2400,37964,1965,89.0,"Philadelphia,PA"
2401,37964,1966,83.0,"Philadelphia,PA"
